Date,Balance
2021-07-26 05:30:00,-1.37
2021-07-26 06:00:00,-1.37
2021-07-26 06:30:00,-1.37
2021-07-26 07:00:00,-1.37
2021-07-26 07:30:00,-1.37
2021-07-26 08:00:00,-1.37
2021-07-26 08:30:00,-1.37
2021-07-26 09:00:00,-1.37
2021-07-26 09:30:00,-1.37
2021-07-26 10:00:00,-1.37
2021-07-26 10:30:00,-1.37
2021-07-26 11:00:00,-1.37
2021-07-26 11:30:00,-1.37
2021-07-26 12:00:00,-1.37
2021-07-26 12:30:00,-1.37
2021-07-26 13:00:00,-1.37
2021-07-26 13:30:00,-1.37
2021-07-26 14:00:00,-1.37
2021-07-26 14:30:00,-1.37
2021-07-26 15:00:00,-1.37
2021-07-26 15:30:00,-1.37
2021-07-26 16:00:00,-1.37
2021-07-26 16:30:00,-1.37
2021-07-26 17:00:00,-1.37
2021-07-26 17:30:00,-1.37
2021-07-26 18:00:00,-1.37
2021-07-26 18:30:00,-1.37
2021-07-26 19:00:00,-1.37
2021-07-26 19:30:00,-1.37
2021-07-26 20:00:00,-1.37
2021-07-26 20:30:00,-1.37
2021-07-26 21:00:00,-1.37
2021-07-26 21:30:00,-1.37
2021-07-26 22:00:00,-1.37
2021-07-26 22:30:00,-1.37
2021-07-26 23:00:00,-1.37
2021-07-26 23:30:00,-1.37
2021-07-27 00:00:00,-1.37
2021-07-27 00:30:00,-1.37
2021-07-27 01:00:00,-1.37
2021-07-27 01:30:00,-1.37
2021-07-27 02:00:00,-1.37
2021-07-27 02:30:00,-1.37
2021-07-27 03:00:00,-1.37
2021-07-27 03:30:00,-1.37
2021-07-27 04:00:00,-1.37
2021-07-27 04:30:00,-1.37
2021-07-27 05:00:00,-1.37
2021-07-27 05:30:00,-1.37
2021-07-27 06:00:00,-1.37
2021-07-27 06:30:00,-1.37
2021-07-27 07:00:00,-1.37
2021-07-27 07:30:00,-1.37
2021-07-27 08:00:00,-1.37
2021-07-27 08:30:00,-1.37
2021-07-27 09:00:00,-1.37
2021-07-27 09:30:00,-1.37
2021-07-27 10:00:00,-1.37
2021-07-27 10:30:00,-1.37
2021-07-27 11:00:00,-1.37
2021-07-27 11:30:00,-1.37
2021-07-27 12:00:00,-1.37
2021-07-27 12:30:00,-1.37
2021-07-27 13:00:00,-1.37
2021-07-27 13:30:00,-1.37
2021-07-27 14:00:00,-1.37
2021-07-27 14:30:00,-1.37
2021-07-27 15:00:00,-1.37
2021-07-27 15:30:00,-1.37
2021-07-27 16:00:00,-1.37
2021-07-27 16:30:00,-1.37
2021-07-27 17:00:00,-0.19
2021-07-27 17:30:00,-33.87
2021-07-27 18:00:00,11.9
2021-07-27 18:30:00,15.6
2021-07-27 19:00:00,19.3
2021-07-27 19:30:00,20.33
2021-07-27 20:00:00,21.37
2021-07-27 20:30:00,20.8
2021-07-27 21:00:00,20.6
2021-07-27 21:30:00,20.78
2021-07-27 22:00:00,20.96
2021-07-27 22:30:00,21.13
2021-07-27 23:00:00,21.31
2021-07-27 23:30:00,21.49
2021-07-28 00:00:00,21.67
2021-07-28 00:30:00,21.85
2021-07-28 01:00:00,22.02
2021-07-28 01:30:00,22.2
2021-07-28 02:00:00,22.38
2021-07-28 02:30:00,22.56
2021-07-28 03:00:00,22.74
2021-07-28 03:30:00,22.91
2021-07-28 04:00:00,23.09
2021-07-28 04:30:00,23.27
2021-07-28 05:00:00,23.45
2021-07-28 05:30:00,23.62
2021-07-28 06:00:00,23.8
2021-07-28 06:30:00,23.98
2021-07-28 07:00:00,24.16
2021-07-28 07:30:00,24.34
2021-07-28 08:00:00,24.39
2021-07-28 08:30:00,24.45
2021-07-28 09:00:00,24.51
2021-07-28 09:30:00,24.56
2021-07-28 10:00:00,24.62
2021-07-28 10:30:00,24.79
2021-07-28 11:00:00,24.33
2021-07-28 11:30:00,24.85
2021-07-28 12:00:00,24.73
2021-07-28 12:30:00,24.54
2021-07-28 13:00:00,24.24
2021-07-28 13:30:00,24.35
2021-07-28 14:00:00,24.95
2021-07-28 14:30:00,24.76
2021-07-28 15:00:00,24.53
2021-07-28 15:30:00,24.74
2021-07-28 16:00:00,24.95
2021-07-28 16:30:00,25.16
2021-07-28 17:00:00,24.19
2021-07-28 17:30:00,58.08
2021-07-28 18:00:00,7.59
2021-07-28 18:30:00,-0.68
2021-07-28 19:00:00,-4.23
